ORG_ID,UNIT_IDENTIFIER,BILLET_ID,SVC_CD,UNFRMD_SRVC_RNK_CD,UNFRMD_SRVC_OCCPTN_CD,REQ_SEI_CD,UNT_SVRC_CMPNT_CD,TO_NUMBER,TO_SUFFIX,TO_LINE_NUMBER,TO_RANK,TO_STRENGTH
29-SPTGP,WCAYAA,WCAYAA-0071,A,17,51T,1O,1,WCAYA,A,71,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0070,A,17,52D,1O,1,WCAYA,A,70,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0031,A,32,53A,0,1,WCAYA,A,31,MAJ,1
29-SPTGP,WCAYAA,WCAYAA-0024,A,38,54B,5O,1,WCAYA,A,24,MSG,1
29-SPTGP,WCAYAA,WCAYAA-0011,A,6,55A,0,1,WCAYA,A,11,CPT,1
29-SPTGP,WCAYAA,WCAYAA-0034,A,28,55A,0,1,WCAYA,A,34,LTC,1
29-SPTGP,WCAYAA,WCAYAA-0059,A,57,55B,2O,1,WCAYA,A,59,SGT,2
29-SPTGP,WCAYAA,WCAYAA-0077,A,40,55B,4O,1,WCAYA,A,77,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0041,A,32,56A,0,1,WCAYA,A,41,MAJ,1
29-SPTGP,WCAYAA,WCAYAA-0084,A,62,57E,3O,1,WCAYA,A,84,SSG,1
29-SPTGP,WCAYAA,WCAYAA-0079,A,40,62B,4O,1,WCAYA,A,79,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0006,A,46,63B,1O,1,WCAYA,A,6,PFC,2
29-SPTGP,WCAYAA,WCAYAA-0089,A,62,63B,3O,1,WCAYA,A,89,SSG,1
29-SPTGP,WCAYAA,WCAYAA-0069,A,17,63B,1O,1,WCAYA,A,69,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0058,A,57,63B,2O,1,WCAYA,A,58,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0091,A,62,63H,3O,1,WCAYA,A,91,SSG,1
29-SPTGP,WCAYAA,WCAYAA-0016,A,52,63Z,5O,1,WCAYA,A,16,SGM,1
29-SPTGP,WCAYAA,WCAYAA-0023,A,38,63Z,5O,1,WCAYA,A,23,MSG,2
29-SPTGP,WCAYAA,WCAYAA-0068,A,17,67T,1O,1,WCAYA,A,68,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0092,A,40,67T,4O,1,WCAYA,A,92,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0005,A,46,71D,1O,1,WCAYA,A,5,PFC,1
29-SPTGP,WCAYAA,WCAYAA-0088,A,62,71D,3O,1,WCAYA,A,88,SSG,1
29-SPTGP,WCAYAA,WCAYAA-0090,A,40,71D,4O,1,WCAYA,A,90,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0057,A,57,71D,2O,1,WCAYA,A,57,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0004,A,46,71L,1O,1,WCAYA,A,4,PFC,2
29-SPTGP,WCAYAA,WCAYAA-0066,A,17,71L,1O,1,WCAYA,A,66,CPL,10
29-SPTGP,WCAYAA,WCAYAA-0056,A,57,71M,2O,1,WCAYA,A,56,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0003,A,46,74B,1O,1,WCAYA,A,3,PFC,1
29-SPTGP,WCAYAA,WCAYAA-0064,A,17,74B,1O,1,WCAYA,A,64,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0065,A,40,74B,4O,1,WCAYA,A,65,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0055,A,57,74B,2O,1,WCAYA,A,55,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0040,A,6,74B,0,1,WCAYA,A,40,CPT,1
29-SPTGP,WCAYAA,WCAYAA-0002,A,46,75B,1O,1,WCAYA,A,2,PFC,1
29-SPTGP,WCAYAA,WCAYAA-0054,A,57,75B,2O,1,WCAYA,A,54,SGT,2
29-SPTGP,WCAYAA,WCAYAA-0053,A,17,75B,1O,1,WCAYA,A,53,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0010,A,40,75H,4O,1,WCAYA,A,10,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0083,A,62,75H,3O,1,WCAYA,A,83,SSG,2
29-SPTGP,WCAYAA,WCAYAA-0022,A,38,77F,5O,1,WCAYA,A,22,MSG,1
29-SPTGP,WCAYAA,WCAYAA-0018,A,6,88A,0,1,WCAYA,A,18,CPT,1
29-SPTGP,WCAYAA,WCAYAA-0062,A,57,88M,2O,1,WCAYA,A,62,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0029,A,40,88N,4O,1,WCAYA,A,29,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0063,A,17,88N,1O,1,WCAYA,A,63,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0076,A,57,88N,2O,1,WCAYA,A,76,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0021,A,38,88Z,5O,1,WCAYA,A,21,MSG,1
29-SPTGP,WCAYAA,WCAYAA-0020,A,6,90A,0,1,WCAYA,A,20,CPT,3
29-SPTGP,WCAYAA,WCAYAA-0052,A,32,90A,0,1,WCAYA,A,52,MAJ,2
29-SPTGP,WCAYAA,WCAYAA-0036,A,14,90A,0,1,WCAYA,A,36,COL,1
29-SPTGP,WCAYAA,WCAYAA-0035,A,28,90A,0,1,WCAYA,A,35,LTC,4
29-SPTGP,WCAYAA,WCAYAA-0039,A,32,91A,0,1,WCAYA,A,39,MAJ,1
29-SPTGP,WCAYAA,WCAYAA-0008,A,32,91B,0,1,WCAYA,A,8,MAJ,1
29-SPTGP,WCAYAA,WCAYAA-0051,A,6,91B,0,1,WCAYA,A,51,CPT,3
29-SPTGP,WCAYAA,WCAYAA-0050,A,6,91D,0,1,WCAYA,A,50,CPT,1
29-SPTGP,WCAYAA,WCAYAA-0038,A,12,922,A0,1,WCAYA,A,38,CW3,1
29-SPTGP,WCAYAA,WCAYAA-0001,A,46,92A,1O,1,WCAYA,A,1,PFC,1
29-SPTGP,WCAYAA,WCAYAA-0032,A,32,92A,0,1,WCAYA,A,32,MAJ,1
29-SPTGP,WCAYAA,WCAYAA-0028,A,40,92A,4O,1,WCAYA,A,28,PSG,5
29-SPTGP,WCAYAA,WCAYAA-0085,A,57,92A,2O,1,WCAYA,A,85,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0075,A,62,92A,3O,1,WCAYA,A,75,SSG,1
29-SPTGP,WCAYAA,WCAYAA-0074,A,17,92A,1O,1,WCAYA,A,74,CPL,2
29-SPTGP,WCAYAA,WCAYAA-0049,A,6,92A,0,1,WCAYA,A,49,CPT,4
29-SPTGP,WCAYAA,WCAYAA-0042,A,38,92A,5O,1,WCAYA,A,42,MSG,4
29-SPTGP,WCAYAA,WCAYAA-0009,A,38,92A,5M,1,WCAYA,A,9,MSG,1
29-SPTGP,WCAYAA,WCAYAA-0048,A,6,92B,0,1,WCAYA,A,48,CPT,1
29-SPTGP,WCAYAA,WCAYAA-0047,A,6,92F,0,1,WCAYA,A,47,CPT,1
29-SPTGP,WCAYAA,WCAYAA-0007,A,46,92G,1O,1,WCAYA,A,7,PFC,1
29-SPTGP,WCAYAA,WCAYAA-0093,A,57,92G,2O,1,WCAYA,A,93,SGT,1
29-SPTGP,WCAYAA,WCAYAA-0061,A,17,92G,1O,1,WCAYA,A,61,CPL,2
29-SPTGP,WCAYAA,WCAYAA-0027,A,40,92G,4O,1,WCAYA,A,27,PSG,1
29-SPTGP,WCAYAA,WCAYAA-0030,A,38,92G,5O,1,WCAYA,A,30,MSG,1
29-SPTGP,WCAYAA,WCAYAA-0082,A,62,92M,3O,1,WCAYA,A,82,SSG,1
29-SPTGP,WCAYAA,WCAYAA-0019,A,46,92Y,1O,1,WCAYA,A,19,PFC,1
29-SPTGP,WCAYAA,WCAYAA-0086,A,62,92Y,3O,1,WCAYA,A,86,SSG,2
29-SPTGP,WCAYAA,WCAYAA-0060,A,17,92Y,1O,1,WCAYA,A,60,CPL,1
29-SPTGP,WCAYAA,WCAYAA-0015,A,52,92Z,5O,1,WCAYA,A,15,SGM,2
29-SPTGP,WCAYAA,WCAYAA-0081,A,62,96B,3O,1,WCAYA,A,81,SSG,1
29-SPTGP,WCAYAA,WCAYAA-0033,A,32,97A,0,1,WCAYA,A,33,MAJ,1
3-13-FABN-155,WG1DAA,WG1DAA-0005,A,52,00Z,5O,1,WG1DA,A,5,SGM,1
3-13-FABN-155,WG1DAA,WG1DAA-0042,A,13,131,A0,1,WG1DA,A,42,CW2,1
3-13-FABN-155,WG1DAA,WG1DAA-0013,A,28,13A,0,1,WG1DA,A,13,LTC,1
3-13-FABN-155,WG1DAA,WG1DAA-0045,A,32,13A,0,1,WG1DA,A,45,MAJ,2
3-13-FABN-155,WG1DAA,WG1DAA-0016,A,19,13A,0,1,WG1DA,A,16,1LT,13
3-13-FABN-155,WG1DAA,WG1DAA-0019,A,6,13A,0,1,WG1DA,A,19,CPT,12
3-13-FABN-155,WG1DAA,WG1DAA-0007,A,17,13M,1O,1,WG1DA,A,7,CPL,54
3-13-FABN-155,WG1DAA,WG1DAA-0051,A,57,13M,2O,1,WG1DA,A,51,SGT,30
3-13-FABN-155,WG1DAA,WG1DAA-0075,A,62,13M,3O,1,WG1DA,A,75,SSG,24
3-13-FABN-155,WG1DAA,WG1DAA-0039,A,40,13M,4O,1,WG1DA,A,39,PSG,11
3-13-FABN-155,WG1DAA,WG1DAA-0031,A,46,13M,1O,1,WG1DA,A,31,PFC,24
3-13-FABN-155,WG1DAA,WG1DAA-0009,A,17,13P,1O,1,WG1DA,A,9,CPL,24
3-13-FABN-155,WG1DAA,WG1DAA-0050,A,57,13P,2O,1,WG1DA,A,50,SGT,14
3-13-FABN-155,WG1DAA,WG1DAA-0074,A,62,13P,3O,1,WG1DA,A,74,SSG,7
3-13-FABN-155,WG1DAA,WG1DAA-0038,A,40,13P,4O,1,WG1DA,A,38,PSG,4
3-13-FABN-155,WG1DAA,WG1DAA-0030,A,46,13P,1O,1,WG1DA,A,30,PFC,23
3-13-FABN-155,WG1DAA,WG1DAA-0008,A,38,13Z,5O,1,WG1DA,A,8,MSG,2
3-13-FABN-155,WG1DAA,WG1DAA-0028,A,38,13Z,5M,1,WG1DA,A,28,MSG,4
3-13-FABN-155,WG1DAA,WG1DAA-0020,A,6,25C,0,1,WG1DA,A,20,CPT,1
3-13-FABN-155,WG1DAA,WG1DAA-0012,A,17,31U,1O,1,WG1DA,A,12,CPL,3
3-13-FABN-155,WG1DAA,WG1DAA-0029,A,46,31U,1O,1,WG1DA,A,29,PFC,2
3-13-FABN-155,WG1DAA,WG1DAA-0049,A,57,31U,2O,1,WG1DA,A,49,SGT,1
3-13-FABN-155,WG1DAA,WG1DAA-0064,A,62,31U,3O,1,WG1DA,A,64,SSG,3
3-13-FABN-155,WG1DAA,WG1DAA-0023,A,38,31U,5O,1,WG1DA,A,23,MSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0067,A,17,44B,1O,1,WG1DA,A,67,CPL,1
3-13-FABN-155,WG1DAA,WG1DAA-0037,A,17,52D,1O,1,WG1DA,A,37,CPL,1
3-13-FABN-155,WG1DAA,WG1DAA-0048,A,57,52D,2O,1,WG1DA,A,48,SGT,1
3-13-FABN-155,WG1DAA,WG1DAA-0004,A,17,54B,1O,1,WG1DA,A,4,CPL,1
3-13-FABN-155,WG1DAA,WG1DAA-0010,A,57,54B,2O,1,WG1DA,A,10,SGT,3
3-13-FABN-155,WG1DAA,WG1DAA-0073,A,62,54B,3O,1,WG1DA,A,73,SSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0021,A,6,56A,0,1,WG1DA,A,21,CPT,1
3-13-FABN-155,WG1DAA,WG1DAA-0003,A,17,63B,1O,1,WG1DA,A,3,CPL,5
3-13-FABN-155,WG1DAA,WG1DAA-0036,A,40,63B,4O,1,WG1DA,A,36,PSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0027,A,46,63B,1O,1,WG1DA,A,27,PFC,1
3-13-FABN-155,WG1DAA,WG1DAA-0081,A,62,63B,3O,1,WG1DA,A,81,SSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0047,A,57,63B,2O,1,WG1DA,A,47,SGT,2
3-13-FABN-155,WG1DAA,WG1DAA-0001,A,17,63J,1O,1,WG1DA,A,1,CPL,1
3-13-FABN-155,WG1DAA,WG1DAA-0002,A,57,63S,2O,1,WG1DA,A,2,SGT,4
3-13-FABN-155,WG1DAA,WG1DAA-0011,A,17,63S,1O,1,WG1DA,A,11,CPL,3
3-13-FABN-155,WG1DAA,WG1DAA-0026,A,46,63S,1O,1,WG1DA,A,26,PFC,2
3-13-FABN-155,WG1DAA,WG1DAA-0025,A,46,63T,1O,1,WG1DA,A,25,PFC,4
3-13-FABN-155,WG1DAA,WG1DAA-0071,A,62,63T,3O,1,WG1DA,A,71,SSG,4
3-13-FABN-155,WG1DAA,WG1DAA-0062,A,17,63T,1O,1,WG1DA,A,62,CPL,5
3-13-FABN-155,WG1DAA,WG1DAA-0046,A,57,63T,2O,1,WG1DA,A,46,SGT,2
3-13-FABN-155,WG1DAA,WG1DAA-0035,A,40,63T,4O,1,WG1DA,A,35,PSG,3
3-13-FABN-155,WG1DAA,WG1DAA-0014,A,38,63Z,5O,1,WG1DA,A,14,MSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0017,A,19,65D,0,1,WG1DA,A,17,1LT,1
3-13-FABN-155,WG1DAA,WG1DAA-0061,A,17,71D,1O,1,WG1DA,A,61,CPL,1
3-13-FABN-155,WG1DAA,WG1DAA-0022,A,46,71L,1O,1,WG1DA,A,22,PFC,1
3-13-FABN-155,WG1DAA,WG1DAA-0060,A,17,71M,1O,1,WG1DA,A,60,CPL,1
3-13-FABN-155,WG1DAA,WG1DAA-0018,A,19,74B,0,1,WG1DA,A,18,1LT,1
3-13-FABN-155,WG1DAA,WG1DAA-0059,A,17,74B,1O,1,WG1DA,A,59,CPL,2
3-13-FABN-155,WG1DAA,WG1DAA-0072,A,57,74B,2O,1,WG1DA,A,72,SGT,1
3-13-FABN-155,WG1DAA,WG1DAA-0015,A,46,75B,1O,1,WG1DA,A,15,PFC,1
3-13-FABN-155,WG1DAA,WG1DAA-0058,A,17,75B,1O,1,WG1DA,A,58,CPL,1
3-13-FABN-155,WG1DAA,WG1DAA-0024,A,40,75H,4O,1,WG1DA,A,24,PSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0070,A,62,75H,3O,1,WG1DA,A,70,SSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0052,A,57,77F,2O,1,WG1DA,A,52,SGT,3
3-13-FABN-155,WG1DAA,WG1DAA-0057,A,17,77F,1O,1,WG1DA,A,57,CPL,11
3-13-FABN-155,WG1DAA,WG1DAA-0054,A,57,82C,2O,1,WG1DA,A,54,SGT,3
3-13-FABN-155,WG1DAA,WG1DAA-0056,A,17,82C,1O,1,WG1DA,A,56,CPL,3
3-13-FABN-155,WG1DAA,WG1DAA-0069,A,62,82C,3O,1,WG1DA,A,69,SSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0065,A,13,915,A0,1,WG1DA,A,65,CW2,1
3-13-FABN-155,WG1DAA,WG1DAA-0034,A,46,91B,1O,1,WG1DA,A,34,PFC,2
3-13-FABN-155,WG1DAA,WG1DAA-0080,A,57,91B,2O,1,WG1DA,A,80,SGT,1
3-13-FABN-155,WG1DAA,WG1DAA-0068,A,62,91B,3O,1,WG1DA,A,68,SSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0055,A,17,91B,1O,1,WG1DA,A,55,CPL,7
3-13-FABN-155,WG1DAA,WG1DAA-0066,A,13,920,A0,1,WG1DA,A,66,CW2,1
3-13-FABN-155,WG1DAA,WG1DAA-0044,A,17,92A,1O,1,WG1DA,A,44,CPL,5
3-13-FABN-155,WG1DAA,WG1DAA-0079,A,57,92A,2O,1,WG1DA,A,79,SGT,5
3-13-FABN-155,WG1DAA,WG1DAA-0032,A,46,92G,1O,1,WG1DA,A,32,PFC,4
3-13-FABN-155,WG1DAA,WG1DAA-0033,A,40,92G,4O,1,WG1DA,A,33,PSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0041,A,62,92G,3O,1,WG1DA,A,41,SSG,3
3-13-FABN-155,WG1DAA,WG1DAA-0078,A,57,92G,2O,1,WG1DA,A,78,SGT,4
3-13-FABN-155,WG1DAA,WG1DAA-0053,A,17,92G,1O,1,WG1DA,A,53,CPL,5
3-13-FABN-155,WG1DAA,WG1DAA-0006,A,46,92Y,1O,1,WG1DA,A,6,PFC,1
3-13-FABN-155,WG1DAA,WG1DAA-0040,A,62,92Y,3O,1,WG1DA,A,40,SSG,4
3-13-FABN-155,WG1DAA,WG1DAA-0063,A,17,92Y,1O,1,WG1DA,A,63,CPL,5
3-13-FABN-155,WG1DAA,WG1DAA-0077,A,57,92Y,2O,1,WG1DA,A,77,SGT,2
3-13-FABN-155,WG1DAA,WG1DAA-0043,A,40,92Y,4O,1,WG1DA,A,43,PSG,1
3-13-FABN-155,WG1DAA,WG1DAA-0076,A,57,96B,2O,1,WG1DA,A,76,SGT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0011,A,52,00Z,5O,1,WAHEA,A,11,SGM,1
3-BDE-1-AD,WAHEAA,WAHEAA-0021,A,32,01A,0,1,WAHEA,A,21,MAJ,1
3-BDE-1-AD,WAHEAA,WAHEAA-0013,A,19,02A,0,1,WAHEA,A,13,1LT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0015,A,6,02A,0,1,WAHEA,A,15,CPT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0001,A,6,11A,0,1,WAHEA,A,1,CPT,2
3-BDE-1-AD,WAHEAA,WAHEAA-0027,A,28,11A,0,1,WAHEA,A,27,LTC,1
3-BDE-1-AD,WAHEAA,WAHEAA-0002,A,14,12A,0,1,WAHEA,A,2,COL,1
3-BDE-1-AD,WAHEAA,WAHEAA-0017,A,6,12A,0,1,WAHEA,A,17,CPT,3
3-BDE-1-AD,WAHEAA,WAHEAA-0022,A,32,12A,0,1,WAHEA,A,22,MAJ,1
3-BDE-1-AD,WAHEAA,WAHEAA-0030,A,46,19K,1O,1,WAHEA,A,30,PFC,3
3-BDE-1-AD,WAHEAA,WAHEAA-0037,A,17,19K,1O,1,WAHEA,A,37,CPL,8
3-BDE-1-AD,WAHEAA,WAHEAA-0049,A,57,19K,2O,1,WAHEA,A,49,SGT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0042,A,40,19K,4O,1,WAHEA,A,42,PSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0007,A,38,19Z,5M,1,WAHEA,A,7,MSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0012,A,52,19Z,5O,1,WAHEA,A,12,SGM,1
3-BDE-1-AD,WAHEAA,WAHEAA-0023,A,32,25A,0,1,WAHEA,A,23,MAJ,1
3-BDE-1-AD,WAHEAA,WAHEAA-0008,A,38,31U,5O,1,WAHEA,A,8,MSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0050,A,57,31U,2O,1,WAHEA,A,50,SGT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0038,A,17,31U,1O,1,WAHEA,A,38,CPL,3
3-BDE-1-AD,WAHEAA,WAHEAA-0031,A,46,31U,1O,1,WAHEA,A,31,PFC,2
3-BDE-1-AD,WAHEAA,WAHEAA-0018,A,6,35D,0,1,WAHEA,A,18,CPT,2
3-BDE-1-AD,WAHEAA,WAHEAA-0024,A,32,35D,0,1,WAHEA,A,24,MAJ,1
3-BDE-1-AD,WAHEAA,WAHEAA-0025,A,32,43A,0,1,WAHEA,A,25,MAJ,1
3-BDE-1-AD,WAHEAA,WAHEAA-0039,A,17,52D,1O,1,WAHEA,A,39,CPL,1
3-BDE-1-AD,WAHEAA,WAHEAA-0003,A,40,54B,4O,1,WAHEA,A,3,PSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0026,A,32,56A,0,1,WAHEA,A,26,MAJ,1
3-BDE-1-AD,WAHEAA,WAHEAA-0004,A,40,63B,4O,1,WAHEA,A,4,PSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0040,A,17,63B,1O,1,WAHEA,A,40,CPL,3
3-BDE-1-AD,WAHEAA,WAHEAA-0051,A,57,63B,2O,1,WAHEA,A,51,SGT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0041,A,17,63Y,1O,1,WAHEA,A,41,CPL,2
3-BDE-1-AD,WAHEAA,WAHEAA-0052,A,57,63Y,2O,1,WAHEA,A,52,SGT,2
3-BDE-1-AD,WAHEAA,WAHEAA-0056,A,62,71D,3O,1,WAHEA,A,56,SSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0057,A,17,71L,1O,1,WAHEA,A,57,CPL,3
3-BDE-1-AD,WAHEAA,WAHEAA-0016,A,62,71M,3O,1,WAHEA,A,16,SSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0019,A,6,74B,0,1,WAHEA,A,19,CPT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0043,A,17,75B,1O,1,WAHEA,A,43,CPL,1
3-BDE-1-AD,WAHEAA,WAHEAA-0005,A,40,75H,4O,1,WAHEA,A,5,PSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0029,A,17,77F,1O,1,WAHEA,A,29,CPL,2
3-BDE-1-AD,WAHEAA,WAHEAA-0032,A,46,77F,1O,1,WAHEA,A,32,PFC,1
3-BDE-1-AD,WAHEAA,WAHEAA-0028,A,19,91B,0,1,WAHEA,A,28,1LT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0044,A,13,922,A0,1,WAHEA,A,44,CW2,1
3-BDE-1-AD,WAHEAA,WAHEAA-0020,A,6,92A,0,1,WAHEA,A,20,CPT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0033,A,46,92A,1O,1,WAHEA,A,33,PFC,1
3-BDE-1-AD,WAHEAA,WAHEAA-0045,A,17,92A,1O,1,WAHEA,A,45,CPL,1
3-BDE-1-AD,WAHEAA,WAHEAA-0009,A,38,92G,5O,1,WAHEA,A,9,MSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0014,A,62,92G,3O,1,WAHEA,A,14,SSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0053,A,57,92G,2O,1,WAHEA,A,53,SGT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0034,A,46,92G,1O,1,WAHEA,A,34,PFC,2
3-BDE-1-AD,WAHEAA,WAHEAA-0046,A,17,92G,1O,1,WAHEA,A,46,CPL,3
3-BDE-1-AD,WAHEAA,WAHEAA-0010,A,38,92Y,5O,1,WAHEA,A,10,MSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0035,A,46,92Y,1O,1,WAHEA,A,35,PFC,1
3-BDE-1-AD,WAHEAA,WAHEAA-0054,A,57,92Y,2O,1,WAHEA,A,54,SGT,1
3-BDE-1-AD,WAHEAA,WAHEAA-0047,A,17,92Y,1O,1,WAHEA,A,47,CPL,1
3-BDE-1-AD,WAHEAA,WAHEAA-0006,A,40,96B,4O,1,WAHEA,A,6,PSG,1
3-BDE-1-AD,WAHEAA,WAHEAA-0055,A,57,96B,2O,1,WAHEA,A,55,SGT,2
3-BDE-1-AD,WAHEAA,WAHEAA-0036,A,46,96B,1O,1,WAHEA,A,36,PFC,2
3-BDE-1-AD,WAHEAA,WAHEAA-0048,A,17,96B,1O,1,WAHEA,A,48,CPL,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0031,A,MG,00B,0,1,WBG0A,A,31,MG,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0112,A,BG,00B,0,1,WBG0A,A,112,BG,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0024,A,52,00Z,5O,1,WBG0A,A,24,SGM,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0003,A,32,01A,0,1,WBG0A,A,3,MAJ,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0035,A,6,01A,0,1,WBG0A,A,35,CPT,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0032,A,19,01A,0,1,WBG0A,A,32,1LT,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0078,A,28,02A,0,1,WBG0A,A,78,LTC,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0107,A,62,11B,3O,1,WBG0A,A,107,SSG,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0108,A,40,11B,4O,1,WBG0A,A,108,PSG,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0136,A,38,11B,5O,1,WBG0A,A,136,MSG,3
3-SUPCOM-HQ,WBG0AA,WBG0AA-0053,A,13,151,A0,1,WBG0A,A,53,CW2,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0009,A,32,15D,0,1,WBG0A,A,9,MAJ,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0010,A,32,21A,0,1,WBG0A,A,10,MAJ,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0017,A,32,21D,0,1,WBG0A,A,17,MAJ,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0012,A,32,25A,0,1,WBG0A,A,12,MAJ,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0079,A,28,25A,0,1,WBG0A,A,79,LTC,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0093,A,57,25M,2O,1,WBG0A,A,93,SGT,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0113,A,46,25M,1O,1,WBG0A,A,113,PFC,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0150,A,38,27Z,5O,1,WBG0A,A,150,MSG,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0013,A,6,31A,0,1,WBG0A,A,13,CPT,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0127,A,17,31U,1O,1,WBG0A,A,127,CPL,3
3-SUPCOM-HQ,WBG0AA,WBG0AA-0151,A,38,31U,5O,1,WBG0A,A,151,MSG,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0179,A,40,33W,4O,1,WBG0A,A,179,PSG,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0058,A,10,351,B0,1,WBG0A,A,58,CW5,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0014,A,32,35D,0,1,WBG0A,A,14,MAJ,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0080,A,28,35D,0,1,WBG0A,A,80,LTC,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0094,A,57,35H,2O,1,WBG0A,A,94,SGT,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0152,A,38,35W,5O,1,WBG0A,A,152,MSG,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0188,A,40,35W,4O,1,WBG0A,A,188,PSG,3
3-SUPCOM-HQ,WBG0AA,WBG0AA-0015,A,32,39B,0,1,WBG0A,A,15,MAJ,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0016,A,32,42B,0,1,WBG0A,A,16,MAJ,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0033,A,19,42B,0,1,WBG0A,A,33,1LT,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0037,A,6,42B,0,1,WBG0A,A,37,CPT,3
3-SUPCOM-HQ,WBG0AA,WBG0AA-0081,A,28,42B,0,1,WBG0A,A,81,LTC,2
3-SUPCOM-HQ,WBG0AA,WBG0AA-0028,A,6,43A,42,1,WBG0A,A,28,CPT,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0038,A,32,43A,42,1,WBG0A,A,38,MAJ,1
3-SUPCOM-HQ,WBG0AA,WBG0AA-0180,A,40,45K,4O,1,WBG0A,A,180,PSG,1
